qd_number,cx,cy,r,r_A,area,area_A2,circularity,peak_value_m,local_background_m,local_height_m,local_height_nm,local_height_A,background_inner_radius_px,background_outer_radius_px,background_inner_radius_A,background_outer_radius_A,background_pixel_count,manual_status,fwhm_x_px,fwhm_y_px,fwhm_px,fwhm_x_A,fwhm_y_A,fwhm_A
,403.0,356.0,3.742410318509555,36.54697576669488,44.0,4196.1669921875,0.948661268636659,1.4172001350232222e-09,6.486983450404438e-10,7.685017899827784e-10,0.7685017899827784,7.685017899827784,3.742410318509555,5.613615477764332,36.54697576669488,54.820463650042306,52.0,false_positive,7.865787175265435,3.6756796171044694,5.770733396184952,76.81432788345151,35.89530876078584,56.354818322118675
,364.0,305.0,1.5957691216057308,15.583682828180965,8.0,762.939453125,1.5707963267948966,8.569243648004488e-10,2.2297593632591983e-10,6.339484284745289e-10,0.6339484284745289,6.339484284745289,1.5957691216057308,2.5957691216057306,15.583682828180965,25.34930782818096,12.0,false_positive,,0.9998081496617761,0.9998081496617761,,9.763751461540782,9.763751461540782
,422.0,450.0,4.145929793656026,40.48759564117213,54.0,5149.84130859375,0.9095828925138422,8.443223897813823e-10,7.421875961033386e-11,7.701036301710484e-10,0.7701036301710484,7.701036301710484,4.145929793656026,6.2188946904840385,40.48759564117213,60.73139346175819,64.0,false_positive,7.631883600826443,4.548339382504169,6.090111491665306,74.53011328932074,44.417376782267276,59.473745035794
,262.0,2.0,3.385137501286538,33.057983411001345,36.0,3433.2275390625,0.9286791058917584,1.0664041871777385e-09,3.0642735571184687e-10,7.599768314658917e-10,0.7599768314658917,7.599768314658917,3.385137501286538,5.077706251929807,33.057983411001345,49.58697511650202,30.0,false_positive,2.387422049826858,1.061660503298809,1.7245412765628334,23.31466845534041,10.36777835252743,16.84122340393392
,316.0,78.0,3.141274657157109,30.676510323799892,31.0,2956.390380859375,0.6031401055620713,-1.356921242035014e-09,-2.122521713943115e-09,7.656004719081011e-10,0.7656004719081011,7.656004719081011,3.141274657157109,4.7119119857356635,30.676510323799892,46.01476548569984,40.0,false_positive,,0.7413142563725916,0.7413142563725916,,7.23939703488859,7.23939703488859
,305.0,78.0,2.6462837142006137,25.84261439649037,22.0,2098.08349609375,1.0985233081995356,-8.271821005934044e-10,-1.8610563645715672e-09,1.0338742639781628e-09,1.0338742639781628,10.338742639781628,2.6462837142006137,3.9694255713009206,25.84261439649037,38.76392159473555,24.0,false_positive,10.321459866462998,0.9236205144568483,5.622540190459923,100.79550650842772,9.019731586492659,54.90761904746019
,483.0,236.0,3.385137501286538,33.057983411001345,36.0,3433.2275390625,0.8323186781348105,-1.4873082765376466e-09,-2.334034965301157e-09,8.467266887635105e-10,0.8467266887635105,8.467266887635105,3.385137501286538,5.077706251929807,33.057983411001345,49.58697511650202,44.0,false_positive,6.493401403846104,3.441279888158773,4.967340646002438,63.412123084434604,33.60624890780052,48.50918599611756
,507.0,205.0,3.1915382432114616,31.16736565636193,32.0,3051.7578125,1.040714983675126,-1.25698629283022e-09,-1.9601642531341668e-09,7.031779603039467e-10,0.7031779603039467,7.0317796030394675,3.1915382432114616,4.787307364817193,31.16736565636193,46.7510484845429,32.0,false_positive,,1.2581844393247437,1.2581844393247437,,12.2869574152807,12.2869574152807
,498.0,198.0,1.2615662610100802,12.319983017676565,5.0,476.837158203125,6.981317007977318,-1.7182882894317686e-09,-2.3423507578002045e-09,6.240624683684359e-10,0.6240624683684359,6.240624683684359,1.2615662610100802,2.2615662610100804,12.319983017676565,22.085608017676567,16.0,false_positive,,1.6485711760012212,1.6485711760012212,,16.099327890636925,16.099327890636925
,461.0,347.0,3.0901936161855166,30.177672033061686,30.0,2861.02294921875,1.1032628324143605,-1.3999699177702496e-09,-2.02881700328561e-09,6.288470855153605e-10,0.6288470855153605,6.288470855153605,3.0901936161855166,4.635290424278275,30.177672033061686,45.26650804959253,40.0,false_positive,6.170321220859295,3.909958305756808,5.040139763308051,60.257043172454054,38.18318657965633,49.22011487605519
,6.0,305.0,3.2410224072142872,31.650609445452023,33.0,3147.125244140625,0.8202139488028483,1.1237729635737992e-09,-8.212148192368596e-12,1.1319851117661678e-09,1.1319851117661677,11.319851117661678,3.2410224072142872,4.86153361082143,31.650609445452023,47.47591416817803,32.0,false_positive,,1.1148180755897101,1.1148180755897101,,10.886895269430763,10.886895269430763
,4.0,353.0,3.949327084834294,38.5676473128349,49.0,4673.004150390625,1.0780241689052943,-3.520157776382149e-10,-1.1928105170255776e-09,8.407947393873627e-10,0.8407947393873627,8.407947393873627,3.949327084834294,5.923990627251441,38.5676473128349,57.851470969252354,57.0,false_positive,6.143450278543253,5.273667694724685,5.708558986633969,59.994631626398956,51.50066108129575,55.74764635384736
,1.0,385.0,1.2615662610100802,12.319983017676565,5.0,476.837158203125,2.3173247538676778,7.248071587362404e-10,-6.801106899878562e-11,7.92818227735026e-10,0.792818227735026,7.92818227735026,1.2615662610100802,2.2615662610100804,12.319983017676565,22.085608017676567,13.0,false_positive,,1.0163701055102248,1.0163701055102248,,9.92548931162329,9.92548931162329
,183.0,394.0,2.985410660720923,29.154400983602766,28.0,2670.2880859375,1.2073870691739297,-1.331160848216939e-09,-2.0082921992070624e-09,6.771313509901233e-10,0.6771313509901233,6.771313509901233,2.985410660720923,4.478115991081385,29.154400983602766,43.73160147540415,44.0,false_positive,5.065441035347382,3.1440438756672915,4.104742455507337,49.467197610814274,30.703553473313395,40.08537554206384
,0.0,468.0,2.1850968611841584,21.338836535001548,15.0,1430.511474609375,1.347246692390209,-7.515371658328718e-11,-1.2109687697048344e-09,1.1358150531215472e-09,1.1358150531215472,11.358150531215472,2.1850968611841584,3.2776452917762375,21.338836535001548,32.00825480250232,13.0,false_positive,,2.3160498006366144,2.3160498006366144,,22.617673834341936,22.617673834341936
,74.0,78.0,2.1850968611841584,21.338836535001548,15.0,1430.511474609375,1.4378358467122618,-9.783276411212682e-10,-1.8472490759258164e-09,8.689214348045482e-10,0.8689214348045482,8.689214348045482,2.1850968611841584,3.2776452917762375,21.338836535001548,32.00825480250232,24.0,false_positive,,0.8169110726581801,0.8169110726581801,,7.97764719392754,7.97764719392754
,488.0,511.0,3.742410318509555,36.54697576669488,44.0,4196.1669921875,0.5119443173397838,4.670211772861421e-09,6.493562632048366e-10,4.0208555096565846e-09,4.020855509656585,40.208555096565846,3.742410318509555,5.613615477764332,36.54697576669488,54.820463650042306,28.0,false_positive,14.579154255529687,,14.579154255529687,142.3745532766571,,142.3745532766571
,418.0,3.0,3.9088200952233594,38.17207124241562,48.0,4577.63671875,0.9413249113751818,-6.511302608203096e-10,-1.9617585333975285e-09,1.310628272577219e-09,1.310628272577219,13.10628272577219,3.9088200952233594,5.8632301428350395,38.17207124241562,57.25810686362343,48.0,false_positive,6.842510197557813,3.8845298489290454,5.363520023243429,66.82138864802552,37.93486180594771,52.37812522698661
